web-scraper-order,web-scraper-start-url,house-link,house-link-href,house-price,house-addr,house-availability,house-size,house-rooms,house-desc,house-baths
1587215517-1954,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,,,,3 dormitorio,,
1587215370-185,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,Graña 330 - Último Departamento,https://urbania.pe/inmueble/proyecto-grana-330-ultimo-departamento-magdalena-pershing-armonhy-inmobiliaria-sac-empresa-8004421,,,,,,,
1587215370-224,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,,,2° trimestre 2022,,,,
1587215456-1258,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,,,,,"Osorio 139 es un exclusivo proyecto eco-amigable frente A parque, ubicado en una de las mejores zonas de Vista Alegre, cerca de avenidas principales, colegios y supermercados. Cuenta con 6 pisos, 13 departamentos entre flats y dúplex de 3 habitaciones. Diseñado por el prestigioso estudio de Arquitectos malachowski con acabados de primera calidad, excelente distribución, espaciosos ambientes en los que se combina un sobresaliente estilo y confort.",
1587215443-993,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,Vanguard - ¡En Construcción,https://urbania.pe/inmueble/proyecto-vanguard-en-construccion-lima-san-miguel-grupo-inmobiliario-brocksa-sac-8004161,,,,,,,
1587215220-123,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=26,,,,,,,,,2 Baños
1587215517-1866,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,Villarán 325,https://urbania.pe/inmueble/proyecto-villaran-325-miraflores-aurora-pnr-pionero-inmobiliaria-8004793,,,,,,,
1587215382-317,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,"Av. Iquitos 1542, 
								 Lince, Lima",,,,,
1587215395-470,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,Mayo 2020,,,,
1587215480-1457,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,"Barranco, Lima",,,,,
1587215382-295,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,"USD 248,020",,,,,,
1587215382-279,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,Edificio Sophia III - Lince,https://urbania.pe/inmueble/proyecto-edificio-sophia-iii-lince-lince-lobaton-mg-vida-sac-empresa-8001300,,,,,,,
1587215443-1095,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,,,,,3 dormitorio,,
1587215431-868,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,"S/ 708,730",,,,,,
1587215529-2124,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,,,,,"El Edificio “domingo ponte” te brinda la experiencia de vivir a un paso del Real Plaza Salaverry y a múltiples zonas recreativas ya que te ofrece facilidad de acceso a centros comerciales, restaurantes, centros financieros y múltiples centros educativos con la isil, Toulouse Lautrec y la Universidad Pacifico. El proyecto cuenta con 6 pisos y un total de 45 departamentos con 3 amplias habitaciones. * sólo este mes* Equipamos la cocina de tu Dpto con: Campana, Encimera y Horno de reconocida marca. Los departamentos del Edificio cuentan con: * Piso laminado. * Cocina con Muebles Altos y Bajos. * Tablero de granito en Cocina. * Closeth Completos en las Habitaciones. El edificio cuenta con: * 2 modernos Ascensores. * Hall de Recepción. * Área Común. * sum o Salón de Usos multiples. entrega inmediata",
1587215480-1554,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,,,"Side, está ubicado en el epicentro de Jesús María, nos conecta con facilidad a los principales núcleos financieros, culturales y empresariales de Lima; es la respuesta para quienes buscan deshacer nudos, simplificar sus días y disfrutar. Edificio de 20 pisos con 176 departamentos. A media cuadra del Parque Cáceres",
1587215480-1481,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,Junio 2021,,,,
1587215468-1401,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,,,,"Graña 637 Lanzamiento de Armonhy Inmobiliaria, Visite Piloto. Edificio multifamiliar que consta de 5 pisos y 19 departamentos ubicado en calle Francisco Graña 637 distrito de Magdalena del Mar; ofrece una arquitectura moderna inspirada en conceptos Art Deco Europeo de mitad del siglo xx rescatando la simpleza de espacios funcionales, los diseños con molduras incorporadas en elementos interiores y el uso de materiales que nos permiten ofrecer un acabado de primera calidad. Contamos con un jardín interior que ofrece grandes beneficios a la comunidad del edificio: zona de esparcimiento, confort, contención de grandes cambios de temperatura gracias a sus jardines mediterráneos interiores, entre otros. El Edificio estará ubicado en una de las zonas más exclusivas de Lima, rodeado de parques, amplias avenidas, fácil acceso a costa verde y con servicios bancarios y supermercados a corta distancia. Nuestros departamentos de 2, 3 y 4 Dormitorios, destacan con características en la calidad de sus materiales tales como: piso estructurado importado en sala, comedor y dormitorios; piso porcelanato en cocina y baños, pisos Roselló hecho a mano en lobby y áreas comunes; ventanales de pvc (aísla de ruido, temperatura y humedad) ; muebles en dormitorios y cocina con puertas mdf e interior de Melamine en 18mm con cajoneras; cocina con cubierta de cuarzo blanco, y muebles con acabados de poliuretano; grifería alta minimalista, centro de lavado independiente; baños con cubierta de mármol blanco, espejo con marco de madera, inodoro one piece.",
1587215443-1014,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,"USD 169,523",,,,,,
1587215160-99,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=31,,,,,,,,,2 Baños
1587215431-982,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,,,,2 Baños
1587215395-458,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,"Calle General Mendiburu 845, 
								 Santa Cruz, Miraflores",,,,,
1587215431-915,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,Julio 2020,,,,
1587215468-1372,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,,"108 a 174 
							
							m² techados",,,
1587215431-912,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,Diciembre 2020,,,,
1587215395-472,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,Inmediata,,,,
1587215431-909,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,Inmediata,,,,
1587215517-1956,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,,,,2 a 3 dormitorios,,
1587215517-1914,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,,Inmediata,,,,
1587215492-1664,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,,,,1 a 4 dormitorios,,
1587215419-716,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,Cantabrico Residencial,https://urbania.pe/inmueble/proyecto-cantabrico-residencial-san-isidro-corpac-joyce-cabel-empresa-8004513,,,,,,,
1587215407-565,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,Flora Tristan - Últimos Departamentos,https://urbania.pe/inmueble/proyecto-flora-tristan-ultimos-departamentos-magdalena-san-felipe-armonhy-inmobiliaria-sac-empresa-8004694,,,,,,,
1587215370-214,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,,"Calle Campanillas No.  196 Salamanca   (diagonal al parque Monterrico), 
								 Ate Vitarte, Lima",,,,,
1587215456-1161,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,"S/ 226,065",,,,,,
1587215395-520,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,,,2 a 3 dormitorios,,
1587215407-560,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,Residencial Santa Sofia,https://urbania.pe/inmueble/proyecto-residencial-santa-sofia-lima-chorrillos-lappsa-organizacion-inmobiliaria-sa-agente-58140338,,,,,,,
1587215419-817,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,,,,,,"Exclusivos departamentos ubicado frente A la universidad la unife en la molina, cerca A centros comerciales, colegios, clínicas, bancos contamos con 18 exclusivos departamentos, modernos acabados, de 109M2 A 164M2, contamos con departamentos con azotea Y patios, trabajamos con todo los bancos, es un bien que ya estamos en face de acabados finales, los precios incluye 2 estacionamientos.",
1587215407-689,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,,,"Bertolotto, ofrece el mejor estilo de vida para ti y tu familia, en la mejor zona de San Miguel y con una hermosa vista al mar todos los días. Enamórate nuevamente de la ciudad y disfruta cada momento. Av. Malecón Bertolotto 760 San Miguel",
1587215256-139,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=23,,,,,,,,,2 Baños
1587215395-460,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,"Calle La Coruña 189, Urb. Mayorazgo, Ate., 
								 Mayorazgo, Ate Vitarte",,,,,
1587215370-213,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,,"av. Prol. Iquitos 2441, 
								 Lince, Lima",,,,,
1587215480-1559,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,,,,1 Baño
1587215419-793,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,,,,"59 a 75 
							
							m² techados",,,
1587215382-360,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,,"94 a 123 
							
							m² techados",,,
1587215456-1143,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,Alta San Isidro - Stylish Apartments,https://urbania.pe/inmueble/proyecto-alta-san-isidro-stylish-apartments-lima-san-isidro-edifica-inmobiliaria-empresa-8004687,,,,,,,
1587215517-1950,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,,,,1 a 3 dormitorios,,
1587215395-409,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,Residencial Jade I - Departamentos de Estreno,https://urbania.pe/inmueble/proyecto-residencial-jade-i-departamentos-de-estreno-lima-ate-vitarte-one-proyectos-integrales-sac-58180504,,,,,,,
1587215456-1235,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,,,,3 dormitorio,,
1587215480-1437,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,Sq Concept - Proyecto con Bono Verde,https://urbania.pe/inmueble/proyecto-sq-concept-proyecto-con-bono-verde-lima-surquillo-hispano-peruana-de-construccion-201-1-sac-empresa-8004666,,,,,,,
1587215456-1192,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,,Julio 2020,,,,
1587215382-379,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,,,3 a 4 dormitorios,,
1587215504-1736,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=3,,,"S/ 419,771",,,,,,
1587215370-212,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,,"Avenida Santo Toribio  465 San Isidro, 
								 San Isidro, Lima",,,,,
1587215382-327,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,Inmediata,,,,
1587215407-598,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,"Av. Brasil 1459, 
								 Jesús María, Lima",,,,,
1587215395-433,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,"S/ 272,500",,,,,,
1587215395-464,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,"Calle Francia 510, 
								 Miraflores, Lima",,,,,
1587215431-904,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,Abril 2021,,,,
1587215419-736,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,,"Av. Encalada cuadra 13 esquina con Aldebarán , 
								 Surco, Santiago de Surco",,,,,
1587215208-119,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=27,,,,,,,,,1 Baño
1587214943-9,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=49,,,,,,,,,2 Baños
1587215480-1515,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,"100 a 103 
							
							m² techados",,,
1587215232-128,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=25,,,,,,,,,1 Baño
1587215492-1700,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,,,,,"Rdv es un moderno edificio de solo 17 departamentos ubicado en la Urbanización Las Magnolias, en el distrito de Santiago de Surco, conectado a las vías principales de acceso a la ciudad y próximo al Circuito de Playas de la Costa Verde. Este proyecto es el equilibrio perfecto entre elegancia, calidez y modernidad, además de disfrutar de una ubicación privilegiada, cercano a los distritos de Barranco y Miraflores, por lo que disfrutarás de un fácil acceso a parques, supermercados, restaurantes, centros de recreación, colegios, entre otros. Rdv ofrece departamentos flats y dúplex de 3 dormitorios desde 110m2 hasta 270m2 de área.",
1587215293-152,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=20,,,,,,,,,3 Baños
1587215480-1561,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,,,,2 Baños
1587215124-81,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=34,,,,,,,,,2 Baños
1587215504-1713,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=3,Real 805,https://urbania.pe/inmueble/proyecto-real-805-lima-surquillo-real-edificaciones-edificaciones-empresa-8004162,,,,,,,
1587215407-695,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,,,,2 Baños
1587215431-911,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,3° trimestre 2021,,,,
1587215419-818,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,,,,,,"Vivans Inmobiliaria, presenta su nuevo proyecto “pulso” un edificio que va a tu ritmo de vida, con departamentos de 1, 2 y 3 dormitorios, entre flats y dúplex, vive en el distrito mas céntrico y conectado de Lima, para que tu vida no se detenga. Pulso, consta de un edificio de 7 pisos con un sótano para estacionamientos, en el cual se distribuyen 4 departamentos por piso, conectados con un ascensor de última generación (Schindler), con excelentes acabados, ubicado en el Jirón General Córdova 1762 en el distrito de lince.",
1587215407-640,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,"71 a 75 
							
							m² techados",,,
1587215172-105,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=30,,,,,,,,,3 Baños
1587215517-1945,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,,,"40 a 99 
							
							m² techados",,,
1587215480-1455,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,"S/ 274,700",,,,,,
1587215382-291,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,"S/ 577,500",,,,,,
1587215456-1140,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,Way 3980,https://urbania.pe/inmueble/proyecto-way-3980-lima-san-isidro-quatro-inmobiliaria-empresa-8002581,,,,,,,
1587215492-1678,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,,,,1 a 3 dormitorios,,
1587215517-1953,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,,,,2 a 3 dormitorios,,
1587215382-364,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,,,3 dormitorio,,
1587215480-1546,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,,,"Proyecto ubicado en Miraflores que cuenta con 159 departamentos con áreas desde los 80m2 hasta 212m2 de 1, 2, 3 y 4 ambientes distribuidos en 13 y 18 pisos respectivamente. Cuenta con áreas comunes como salón de usos múltiples para adultos, Fitness Center, Kids Playroom, Study Room, Family Room, Sport bar y un área bbq & Grill. Av. Paseo de la República 6190",
1587215529-2039,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,"Jr. Hermilio Valdizan N°150 Magdalena, 
								 Magdalena, Lima",,,,,
1587215382-326,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,Marzo 2021,,,,
1587215419-698,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,Residencial Los Frutales,https://urbania.pe/inmueble/proyecto-residencial-los-frutales-lima-la-molina-inmobiliaria-las-malvinas-sac-empresa-8004663,,,,,,,
1587215395-500,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,,"61 a 105 
							
							m² techados",,,
1587215529-2110,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,,,,,"Es un moderno edificio de más alto nivel de la zona que contempla todos los estándares de seguridad, funcionalidad Y diversión para elevar tu estilo de vida. Se encuentra ubicado en una de las zonas más privilegiadas de jesús maría Y de mayor revalorización. Altovento lo conecta con todo: parques, centros comerciales, centros educativos, universidades, clínicas, iglesias, super mercados, etc. A tan solo minutos de su hogar.",
1587215370-203,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,"S/ 166,666",,,,,,
1587215492-1704,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,,,,,,0 Baños
1587215382-393,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,,,,"Exclusivo edificio con el 5% de descuento sobre los departamentos durante el mes de diciembre sobre el precio de lista. ! Gs Proyecto Inmobiliario S. A. C. Lanza la pre-venta de su 5to proyecto ""San Tadeo 173"" financiado por el bcp, ubicado en la Calle San Tadeo 173, Urbanizacion Las Violestas Santiago de Surco, límite con la mejor zona residencial de Miraflores rodeada de lindos parques. Contamos con departamentos flats y duplexs desde 128 hasta 229 m2 ;con una amplia y funcional distribución en sus diferentes niveles, con una excelente iluminación y ventilación natural. Todos con amplias salas, comedor, medio baño de visita, cocina cerrada con muebles altos, bajos y tableros de granito, patio lavandería, cuarto y baño de servicio, estar tv familiar, 3 dormitorios con amplios closets, el principal con baño privado y baño secundario para el uso de los otros dos dormitorios. Los esperamos en nuestra oficina de ventas, ubicada en el mismo proyecto, todos los días de 10: 00 am. A 07: 00 pm. Altura de la Calle Simón Salguero con la Avenida La Merced (cuadra 5), Limite con Miraflores",
1587215504-1737,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=3,,,"S/ 380,000",,,,,,
